08.11 17:00:37 STATS: vdl.0 cache, locks:2
08.11 17:01:37 STATS: vdl.0 cache, locks:2
08.11 17:02:37 STATS: vdl.0 cache, locks:2
08.11 17:03:37 STATS: vdl.0 cache, locks:2
08.11 17:04:37 STATS: vdl.0 cache, locks:2
08.11 17:05:37 STATS: vdl.0 cache, locks:2
08.11 17:06:37 STATS: vdl.0 cache, locks:2
08.11 17:07:37 STATS: vdl.0 cache, locks:2
08.11 17:08:37 STATS: vdl.0 cache, locks:2
08.11 17:09:37 STATS: vdl.0 cache, locks:2
08.11 17:10:37 STATS: vdl.0 cache, locks:2
08.11 17:11:37 STATS: vdl.0 cache, locks:2
08.11 17:12:37 STATS: vdl.0 cache, locks:2
08.11 17:13:37 STATS: vdl.0 cache, locks:2
08.11 17:14:37 STATS: vdl.0 cache, locks:2
08.11 17:15:37 STATS: vdl.0 cache, locks:2
08.11 17:16:37 STATS: vdl.0 cache, locks:2
08.11 17:17:37 STATS: vdl.0 cache, locks:2
08.11 17:18:38 STATS: vdl.0 cache, locks:2
08.11 17:19:38 STATS: vdl.0 cache, locks:2
08.11 17:20:38 STATS: vdl.0 cache, locks:2
08.11 17:21:38 STATS: vdl.0 cache, locks:2
08.11 17:22:38 STATS: vdl.0 cache, locks:2
08.11 17:23:38 STATS: vdl.0 cache, locks:2
08.11 17:24:38 STATS: vdl.0 cache, locks:2
08.11 17:25:38 STATS: vdl.0 cache, locks:2
08.11 17:26:38 STATS: vdl.0 cache, locks:2
08.11 17:27:38 STATS: vdl.0 cache, locks:2
08.11 17:28:38 STATS: vdl.0 cache, locks:2
08.11 17:29:38 STATS: vdl.0 cache, locks:2
08.11 17:30:38 STATS: vdl.0 cache, locks:2
08.11 17:31:38 STATS: vdl.0 cache, locks:2
08.11 17:32:38 STATS: vdl.0 cache, locks:2
08.11 17:33:38 STATS: vdl.0 cache, locks:2
08.11 17:34:38 STATS: vdl.0 cache, locks:2
08.11 17:35:38 STATS: vdl.0 cache, locks:2
08.11 17:36:38 STATS: vdl.0 cache, locks:2
08.11 17:37:38 STATS: vdl.0 cache, locks:2
08.11 17:38:38 STATS: vdl.0 cache, locks:2
08.11 17:39:38 STATS: vdl.0 cache, locks:2
08.11 17:40:38 STATS: vdl.0 cache, locks:2
08.11 17:41:38 STATS: vdl.0 cache, locks:2
08.11 17:42:38 STATS: vdl.0 cache, locks:2
08.11 17:43:38 STATS: vdl.0 cache, locks:2
08.11 17:44:38 STATS: vdl.0 cache, locks:2
08.11 17:45:38 STATS: vdl.0 cache, locks:2
08.11 17:46:38 STATS: vdl.0 cache, locks:2
08.11 17:47:38 STATS: vdl.0 cache, locks:2
08.11 17:48:38 STATS: vdl.0 cache, locks:2
08.11 17:49:38 STATS: vdl.0 cache, locks:2
08.11 17:50:38 STATS: vdl.0 cache, locks:2
08.11 17:51:38 STATS: vdl.0 cache, locks:2
08.11 17:52:38 STATS: vdl.0 cache, locks:2
08.11 17:53:38 STATS: vdl.0 cache, locks:2
08.11 17:54:38 STATS: vdl.0 cache, locks:2
08.11 17:55:38 STATS: vdl.0 cache, locks:2
08.11 17:56:38 STATS: vdl.0 cache, locks:2
08.11 17:57:38 STATS: vdl.0 cache, locks:2
08.11 17:58:38 STATS: vdl.0 cache, locks:2
08.11 17:59:38 STATS: vdl.0 cache, locks:2
