28.12 14:00:03 STATS: vdl.0 cache, locks:0
28.12 14:01:03 STATS: vdl.0 cache, locks:0
28.12 14:02:03 STATS: vdl.0 cache, locks:0
28.12 14:03:03 STATS: vdl.0 cache, locks:0
28.12 14:04:03 STATS: vdl.0 cache, locks:0
28.12 14:05:03 STATS: vdl.0 cache, locks:0
28.12 14:06:03 STATS: vdl.0 cache, locks:0
28.12 14:07:03 STATS: vdl.0 cache, locks:0
28.12 14:08:03 STATS: vdl.0 cache, locks:0
28.12 14:09:03 STATS: vdl.0 cache, locks:0
28.12 14:10:03 STATS: vdl.0 cache, locks:0
28.12 14:11:03 STATS: vdl.0 cache, locks:0
28.12 14:12:03 STATS: vdl.0 cache, locks:0
28.12 14:13:03 STATS: vdl.0 cache, locks:0
28.12 14:14:03 STATS: vdl.0 cache, locks:0
28.12 14:15:03 STATS: vdl.0 cache, locks:0
28.12 14:16:03 STATS: vdl.0 cache, locks:0
28.12 14:17:03 STATS: vdl.0 cache, locks:0
28.12 14:18:03 STATS: vdl.0 cache, locks:0
28.12 14:19:03 STATS: vdl.0 cache, locks:0
28.12 14:20:03 STATS: vdl.0 cache, locks:0
28.12 14:21:03 STATS: vdl.0 cache, locks:0
28.12 14:22:03 STATS: vdl.0 cache, locks:0
28.12 14:23:03 STATS: vdl.0 cache, locks:0
28.12 14:24:03 STATS: vdl.0 cache, locks:0
28.12 14:25:03 STATS: vdl.0 cache, locks:0
28.12 14:26:03 STATS: vdl.0 cache, locks:0
28.12 14:27:03 STATS: vdl.0 cache, locks:0
28.12 14:28:03 STATS: vdl.0 cache, locks:0
28.12 14:29:03 STATS: vdl.0 cache, locks:0
28.12 14:30:03 STATS: vdl.0 cache, locks:0
28.12 14:31:03 STATS: vdl.0 cache, locks:0
28.12 14:32:03 STATS: vdl.0 cache, locks:0
28.12 14:33:03 STATS: vdl.0 cache, locks:0
28.12 14:34:03 STATS: vdl.0 cache, locks:0
28.12 14:35:03 STATS: vdl.0 cache, locks:0
28.12 14:36:03 STATS: vdl.0 cache, locks:0
28.12 14:37:03 STATS: vdl.0 cache, locks:0
28.12 14:38:03 STATS: vdl.0 cache, locks:0
28.12 14:39:03 STATS: vdl.0 cache, locks:0
28.12 14:40:03 STATS: vdl.0 cache, locks:0
28.12 14:41:03 STATS: vdl.0 cache, locks:0
28.12 14:42:03 STATS: vdl.0 cache, locks:0
28.12 14:43:03 STATS: vdl.0 cache, locks:0
28.12 14:44:03 STATS: vdl.0 cache, locks:0
28.12 14:45:03 STATS: vdl.0 cache, locks:0
28.12 14:46:03 STATS: vdl.0 cache, locks:0
28.12 14:47:03 STATS: vdl.0 cache, locks:0
28.12 14:48:03 STATS: vdl.0 cache, locks:0
28.12 14:49:03 STATS: vdl.0 cache, locks:0
28.12 14:50:03 STATS: vdl.0 cache, locks:0
28.12 14:51:03 STATS: vdl.0 cache, locks:0
28.12 14:52:03 STATS: vdl.0 cache, locks:0
28.12 14:53:03 STATS: vdl.0 cache, locks:0
28.12 14:54:03 STATS: vdl.0 cache, locks:0
28.12 14:55:03 STATS: vdl.0 cache, locks:0
28.12 14:56:03 STATS: vdl.0 cache, locks:0
28.12 14:57:03 STATS: vdl.0 cache, locks:0
28.12 14:58:03 STATS: vdl.0 cache, locks:0
28.12 14:59:03 STATS: vdl.0 cache, locks:0
