16.02 00:00:09 STATS: vdl.0 cache connection, 1290 calls, total 0.894014835357666 sec spent, avg 0.69 ms
16.02 00:00:19 STATS: vdl.0 cache, locks:4
16.02 00:01:19 STATS: vdl.0 cache, locks:4
16.02 00:02:19 STATS: vdl.0 cache, locks:4
16.02 00:03:19 STATS: vdl.0 cache, locks:4
16.02 00:04:19 STATS: vdl.0 cache, locks:4
16.02 00:05:19 STATS: vdl.0 cache, locks:4
16.02 00:06:19 STATS: vdl.0 cache, locks:4
16.02 00:07:19 STATS: vdl.0 cache, locks:4
16.02 00:08:19 STATS: vdl.0 cache, locks:4
16.02 00:09:19 STATS: vdl.0 cache, locks:4
16.02 00:10:19 STATS: vdl.0 cache, locks:4
16.02 00:11:19 STATS: vdl.0 cache, locks:4
16.02 00:12:19 STATS: vdl.0 cache, locks:4
16.02 00:13:19 STATS: vdl.0 cache, locks:4
16.02 00:14:19 STATS: vdl.0 cache, locks:4
16.02 00:15:19 STATS: vdl.0 cache, locks:4
16.02 00:16:19 STATS: vdl.0 cache, locks:4
16.02 00:17:19 STATS: vdl.0 cache, locks:4
16.02 00:18:19 STATS: vdl.0 cache, locks:4
16.02 00:19:19 STATS: vdl.0 cache, locks:4
16.02 00:20:19 STATS: vdl.0 cache, locks:4
16.02 00:21:19 STATS: vdl.0 cache, locks:4
16.02 00:22:19 STATS: vdl.0 cache, locks:4
16.02 00:23:19 STATS: vdl.0 cache, locks:4
16.02 00:24:19 STATS: vdl.0 cache, locks:4
16.02 00:25:19 STATS: vdl.0 cache, locks:4
16.02 00:26:19 STATS: vdl.0 cache, locks:4
16.02 00:27:19 STATS: vdl.0 cache, locks:4
16.02 00:28:19 STATS: vdl.0 cache, locks:4
16.02 00:29:19 STATS: vdl.0 cache, locks:4
16.02 00:30:19 STATS: vdl.0 cache, locks:4
16.02 00:31:19 STATS: vdl.0 cache, locks:4
16.02 00:32:19 STATS: vdl.0 cache, locks:4
16.02 00:33:19 STATS: vdl.0 cache, locks:4
16.02 00:34:19 STATS: vdl.0 cache, locks:4
16.02 00:35:19 STATS: vdl.0 cache, locks:4
16.02 00:36:19 STATS: vdl.0 cache, locks:4
16.02 00:37:19 STATS: vdl.0 cache, locks:4
16.02 00:38:19 STATS: vdl.0 cache, locks:4
16.02 00:39:19 STATS: vdl.0 cache, locks:4
16.02 00:40:19 STATS: vdl.0 cache, locks:4
16.02 00:41:19 STATS: vdl.0 cache, locks:4
16.02 00:42:19 STATS: vdl.0 cache, locks:4
16.02 00:43:19 STATS: vdl.0 cache, locks:4
16.02 00:44:19 STATS: vdl.0 cache, locks:4
16.02 00:45:19 STATS: vdl.0 cache, locks:4
16.02 00:46:19 STATS: vdl.0 cache, locks:4
16.02 00:47:19 STATS: vdl.0 cache, locks:4
16.02 00:48:19 STATS: vdl.0 cache, locks:4
16.02 00:49:19 STATS: vdl.0 cache, locks:4
16.02 00:50:19 STATS: vdl.0 cache, locks:4
16.02 00:51:19 STATS: vdl.0 cache, locks:4
16.02 00:52:19 STATS: vdl.0 cache, locks:4
16.02 00:53:19 STATS: vdl.0 cache, locks:4
16.02 00:54:19 STATS: vdl.0 cache, locks:4
16.02 00:55:19 STATS: vdl.0 cache, locks:4
16.02 00:56:19 STATS: vdl.0 cache, locks:4
16.02 00:57:19 STATS: vdl.0 cache, locks:4
16.02 00:58:19 STATS: vdl.0 cache, locks:4
16.02 00:59:19 STATS: vdl.0 cache, locks:4
