06.10 16:00:54 STATS: vdl.0 cache, locks:0
06.10 16:01:54 STATS: vdl.0 cache, locks:0
06.10 16:02:54 STATS: vdl.0 cache, locks:0
06.10 16:03:54 STATS: vdl.0 cache, locks:0
06.10 16:04:54 STATS: vdl.0 cache, locks:0
06.10 16:05:54 STATS: vdl.0 cache, locks:0
06.10 16:06:54 STATS: vdl.0 cache, locks:0
06.10 16:07:54 STATS: vdl.0 cache, locks:0
06.10 16:08:54 STATS: vdl.0 cache, locks:0
06.10 16:09:54 STATS: vdl.0 cache, locks:0
06.10 16:10:54 STATS: vdl.0 cache, locks:0
06.10 16:11:54 STATS: vdl.0 cache, locks:0
06.10 16:12:54 STATS: vdl.0 cache, locks:0
06.10 16:13:54 STATS: vdl.0 cache, locks:0
06.10 16:14:54 STATS: vdl.0 cache, locks:0
06.10 16:15:54 STATS: vdl.0 cache, locks:0
06.10 16:16:54 STATS: vdl.0 cache, locks:0
06.10 16:17:55 STATS: vdl.0 cache, locks:0
06.10 16:18:55 STATS: vdl.0 cache, locks:0
06.10 16:19:55 STATS: vdl.0 cache, locks:0
06.10 16:20:55 STATS: vdl.0 cache, locks:0
06.10 16:21:55 STATS: vdl.0 cache, locks:0
06.10 16:22:55 STATS: vdl.0 cache, locks:0
06.10 16:23:55 STATS: vdl.0 cache, locks:0
06.10 16:24:55 STATS: vdl.0 cache, locks:0
06.10 16:25:55 STATS: vdl.0 cache, locks:0
06.10 16:26:55 STATS: vdl.0 cache, locks:0
06.10 16:27:55 STATS: vdl.0 cache, locks:0
06.10 16:28:55 STATS: vdl.0 cache, locks:0
06.10 16:29:55 STATS: vdl.0 cache, locks:0
06.10 16:30:55 STATS: vdl.0 cache, locks:0
06.10 16:31:55 STATS: vdl.0 cache, locks:0
06.10 16:32:55 STATS: vdl.0 cache, locks:0
06.10 16:33:55 STATS: vdl.0 cache, locks:0
06.10 16:34:55 STATS: vdl.0 cache, locks:0
06.10 16:35:55 STATS: vdl.0 cache, locks:0
06.10 16:36:55 STATS: vdl.0 cache, locks:0
06.10 16:37:55 STATS: vdl.0 cache, locks:0
06.10 16:38:55 STATS: vdl.0 cache, locks:0
06.10 16:39:55 STATS: vdl.0 cache, locks:0
06.10 16:40:55 STATS: vdl.0 cache, locks:0
06.10 16:41:55 STATS: vdl.0 cache, locks:0
06.10 16:42:55 STATS: vdl.0 cache, locks:0
06.10 16:43:55 STATS: vdl.0 cache, locks:0
06.10 16:44:55 STATS: vdl.0 cache, locks:0
06.10 16:45:55 STATS: vdl.0 cache, locks:0
06.10 16:46:55 STATS: vdl.0 cache, locks:0
06.10 16:47:55 STATS: vdl.0 cache, locks:0
06.10 16:48:55 STATS: vdl.0 cache, locks:0
06.10 16:49:55 STATS: vdl.0 cache, locks:0
06.10 16:50:55 STATS: vdl.0 cache, locks:0
06.10 16:51:55 STATS: vdl.0 cache, locks:0
06.10 16:52:55 STATS: vdl.0 cache, locks:0
06.10 16:53:55 STATS: vdl.0 cache, locks:0
06.10 16:54:55 STATS: vdl.0 cache, locks:0
06.10 16:55:55 STATS: vdl.0 cache, locks:0
06.10 16:56:55 STATS: vdl.0 cache, locks:0
06.10 16:57:55 STATS: vdl.0 cache, locks:0
06.10 16:58:55 STATS: vdl.0 cache, locks:0
06.10 16:59:55 STATS: vdl.0 cache, locks:0
