05.11 13:00:40 STATS: vdl.0 cache, locks:0
05.11 13:01:40 STATS: vdl.0 cache, locks:0
05.11 13:02:40 STATS: vdl.0 cache, locks:0
05.11 13:03:40 STATS: vdl.0 cache, locks:0
05.11 13:04:40 STATS: vdl.0 cache, locks:0
05.11 13:05:40 STATS: vdl.0 cache, locks:0
05.11 13:06:40 STATS: vdl.0 cache, locks:0
05.11 13:07:40 STATS: vdl.0 cache, locks:0
05.11 13:08:40 STATS: vdl.0 cache, locks:0
05.11 13:09:40 STATS: vdl.0 cache, locks:0
05.11 13:10:40 STATS: vdl.0 cache, locks:0
05.11 13:11:40 STATS: vdl.0 cache, locks:0
05.11 13:12:40 STATS: vdl.0 cache, locks:0
05.11 13:13:40 STATS: vdl.0 cache, locks:0
05.11 13:14:40 STATS: vdl.0 cache, locks:0
05.11 13:15:40 STATS: vdl.0 cache, locks:0
05.11 13:16:40 STATS: vdl.0 cache, locks:0
05.11 13:17:40 STATS: vdl.0 cache, locks:0
05.11 13:18:40 STATS: vdl.0 cache, locks:0
05.11 13:19:40 STATS: vdl.0 cache, locks:0
05.11 13:20:40 STATS: vdl.0 cache, locks:0
05.11 13:21:40 STATS: vdl.0 cache, locks:0
05.11 13:22:40 STATS: vdl.0 cache, locks:0
05.11 13:23:40 STATS: vdl.0 cache, locks:0
05.11 13:24:40 STATS: vdl.0 cache, locks:0
05.11 13:25:40 STATS: vdl.0 cache, locks:0
05.11 13:26:40 STATS: vdl.0 cache, locks:0
05.11 13:27:40 STATS: vdl.0 cache, locks:0
05.11 13:28:40 STATS: vdl.0 cache, locks:0
05.11 13:29:40 STATS: vdl.0 cache, locks:0
05.11 13:30:40 STATS: vdl.0 cache, locks:0
05.11 13:31:40 STATS: vdl.0 cache, locks:0
05.11 13:32:40 STATS: vdl.0 cache, locks:0
05.11 13:33:40 STATS: vdl.0 cache, locks:0
05.11 13:34:40 STATS: vdl.0 cache, locks:0
05.11 13:35:40 STATS: vdl.0 cache, locks:0
05.11 13:36:40 STATS: vdl.0 cache, locks:0
05.11 13:37:40 STATS: vdl.0 cache, locks:0
05.11 13:38:40 STATS: vdl.0 cache, locks:0
05.11 13:39:40 STATS: vdl.0 cache, locks:0
05.11 13:40:40 STATS: vdl.0 cache, locks:0
05.11 13:41:40 STATS: vdl.0 cache, locks:0
05.11 13:42:40 STATS: vdl.0 cache, locks:0
05.11 13:43:40 STATS: vdl.0 cache, locks:0
05.11 13:44:40 STATS: vdl.0 cache, locks:0
05.11 13:45:40 STATS: vdl.0 cache, locks:0
05.11 13:46:41 STATS: vdl.0 cache, locks:0
05.11 13:47:41 STATS: vdl.0 cache, locks:0
05.11 13:48:41 STATS: vdl.0 cache, locks:0
05.11 13:49:41 STATS: vdl.0 cache, locks:0
05.11 13:50:41 STATS: vdl.0 cache, locks:0
05.11 13:51:41 STATS: vdl.0 cache, locks:0
05.11 13:52:41 STATS: vdl.0 cache, locks:0
05.11 13:53:41 STATS: vdl.0 cache, locks:0
05.11 13:54:41 STATS: vdl.0 cache, locks:0
05.11 13:55:41 STATS: vdl.0 cache, locks:0
05.11 13:56:41 STATS: vdl.0 cache, locks:0
05.11 13:57:41 STATS: vdl.0 cache, locks:0
05.11 13:58:41 STATS: vdl.0 cache, locks:0
05.11 13:59:41 STATS: vdl.0 cache, locks:0
