15.10 00:00:32 STATS: vdl.0 cache, locks:0
15.10 00:01:32 STATS: vdl.0 cache, locks:0
15.10 00:02:32 STATS: vdl.0 cache, locks:0
15.10 00:03:32 STATS: vdl.0 cache, locks:0
15.10 00:04:32 STATS: vdl.0 cache, locks:0
15.10 00:05:32 STATS: vdl.0 cache, locks:0
15.10 00:06:32 STATS: vdl.0 cache, locks:0
15.10 00:07:32 STATS: vdl.0 cache, locks:0
15.10 00:08:32 STATS: vdl.0 cache, locks:0
15.10 00:09:32 STATS: vdl.0 cache, locks:0
15.10 00:10:32 STATS: vdl.0 cache, locks:0
15.10 00:11:32 STATS: vdl.0 cache, locks:0
15.10 00:12:32 STATS: vdl.0 cache, locks:0
15.10 00:13:32 STATS: vdl.0 cache, locks:0
15.10 00:14:32 STATS: vdl.0 cache, locks:0
15.10 00:15:32 STATS: vdl.0 cache, locks:0
15.10 00:16:32 STATS: vdl.0 cache, locks:0
15.10 00:17:32 STATS: vdl.0 cache, locks:0
15.10 00:18:32 STATS: vdl.0 cache, locks:0
15.10 00:19:32 STATS: vdl.0 cache, locks:0
15.10 00:20:32 STATS: vdl.0 cache, locks:0
15.10 00:21:32 STATS: vdl.0 cache, locks:0
15.10 00:22:32 STATS: vdl.0 cache, locks:0
15.10 00:23:32 STATS: vdl.0 cache, locks:0
15.10 00:24:32 STATS: vdl.0 cache, locks:0
15.10 00:25:32 STATS: vdl.0 cache, locks:0
15.10 00:26:32 STATS: vdl.0 cache, locks:0
15.10 00:27:32 STATS: vdl.0 cache, locks:0
15.10 00:28:32 STATS: vdl.0 cache, locks:0
15.10 00:29:32 STATS: vdl.0 cache, locks:0
15.10 00:30:32 STATS: vdl.0 cache, locks:0
15.10 00:31:32 STATS: vdl.0 cache, locks:0
15.10 00:32:32 STATS: vdl.0 cache, locks:0
15.10 00:33:32 STATS: vdl.0 cache, locks:0
15.10 00:34:32 STATS: vdl.0 cache, locks:0
15.10 00:35:32 STATS: vdl.0 cache, locks:0
15.10 00:36:32 STATS: vdl.0 cache, locks:0
15.10 00:37:32 STATS: vdl.0 cache, locks:0
15.10 00:38:32 STATS: vdl.0 cache, locks:0
15.10 00:39:32 STATS: vdl.0 cache, locks:0
15.10 00:40:32 STATS: vdl.0 cache, locks:0
15.10 00:41:32 STATS: vdl.0 cache, locks:0
15.10 00:42:32 STATS: vdl.0 cache, locks:0
15.10 00:43:32 STATS: vdl.0 cache, locks:0
15.10 00:44:32 STATS: vdl.0 cache, locks:0
15.10 00:45:32 STATS: vdl.0 cache, locks:0
15.10 00:46:32 STATS: vdl.0 cache, locks:0
15.10 00:47:32 STATS: vdl.0 cache, locks:0
15.10 00:48:32 STATS: vdl.0 cache, locks:0
15.10 00:49:32 STATS: vdl.0 cache, locks:0
15.10 00:50:32 STATS: vdl.0 cache, locks:0
15.10 00:51:32 STATS: vdl.0 cache, locks:0
15.10 00:52:32 STATS: vdl.0 cache, locks:0
15.10 00:53:32 STATS: vdl.0 cache, locks:0
15.10 00:54:32 STATS: vdl.0 cache, locks:0
15.10 00:55:32 STATS: vdl.0 cache, locks:0
15.10 00:56:32 STATS: vdl.0 cache, locks:0
15.10 00:57:32 STATS: vdl.0 cache, locks:0
15.10 00:58:32 STATS: vdl.0 cache, locks:0
15.10 00:59:32 STATS: vdl.0 cache, locks:0
