06.10 13:00:53 STATS: vdl.0 cache, locks:0
06.10 13:01:53 STATS: vdl.0 cache, locks:0
06.10 13:02:53 STATS: vdl.0 cache, locks:0
06.10 13:03:53 STATS: vdl.0 cache, locks:0
06.10 13:04:53 STATS: vdl.0 cache, locks:0
06.10 13:05:53 STATS: vdl.0 cache, locks:0
06.10 13:06:53 STATS: vdl.0 cache, locks:0
06.10 13:07:53 STATS: vdl.0 cache, locks:0
06.10 13:08:53 STATS: vdl.0 cache, locks:0
06.10 13:09:53 STATS: vdl.0 cache, locks:0
06.10 13:10:53 STATS: vdl.0 cache, locks:0
06.10 13:11:53 STATS: vdl.0 cache, locks:0
06.10 13:12:53 STATS: vdl.0 cache, locks:0
06.10 13:13:53 STATS: vdl.0 cache, locks:0
06.10 13:14:53 STATS: vdl.0 cache, locks:0
06.10 13:15:53 STATS: vdl.0 cache, locks:0
06.10 13:16:53 STATS: vdl.0 cache, locks:0
06.10 13:17:53 STATS: vdl.0 cache, locks:0
06.10 13:18:53 STATS: vdl.0 cache, locks:0
06.10 13:19:53 STATS: vdl.0 cache, locks:0
06.10 13:20:53 STATS: vdl.0 cache, locks:0
06.10 13:21:53 STATS: vdl.0 cache, locks:0
06.10 13:22:53 STATS: vdl.0 cache, locks:0
06.10 13:23:53 STATS: vdl.0 cache, locks:0
06.10 13:24:53 STATS: vdl.0 cache, locks:0
06.10 13:25:53 STATS: vdl.0 cache, locks:0
06.10 13:26:53 STATS: vdl.0 cache, locks:0
06.10 13:27:53 STATS: vdl.0 cache, locks:0
06.10 13:28:53 STATS: vdl.0 cache, locks:0
06.10 13:29:53 STATS: vdl.0 cache, locks:0
06.10 13:30:53 STATS: vdl.0 cache, locks:0
06.10 13:31:53 STATS: vdl.0 cache, locks:0
06.10 13:32:53 STATS: vdl.0 cache, locks:0
06.10 13:33:53 STATS: vdl.0 cache, locks:0
06.10 13:34:53 STATS: vdl.0 cache, locks:0
06.10 13:35:53 STATS: vdl.0 cache, locks:0
06.10 13:36:53 STATS: vdl.0 cache, locks:0
06.10 13:37:53 STATS: vdl.0 cache, locks:0
06.10 13:38:53 STATS: vdl.0 cache, locks:0
06.10 13:39:53 STATS: vdl.0 cache, locks:0
06.10 13:40:53 STATS: vdl.0 cache, locks:0
06.10 13:41:53 STATS: vdl.0 cache, locks:0
06.10 13:42:53 STATS: vdl.0 cache, locks:0
06.10 13:43:54 STATS: vdl.0 cache, locks:0
06.10 13:44:54 STATS: vdl.0 cache, locks:0
06.10 13:45:54 STATS: vdl.0 cache, locks:0
06.10 13:46:54 STATS: vdl.0 cache, locks:0
06.10 13:47:54 STATS: vdl.0 cache, locks:0
06.10 13:48:54 STATS: vdl.0 cache, locks:0
06.10 13:49:54 STATS: vdl.0 cache, locks:0
06.10 13:50:54 STATS: vdl.0 cache, locks:0
06.10 13:51:54 STATS: vdl.0 cache, locks:0
06.10 13:52:54 STATS: vdl.0 cache, locks:0
06.10 13:53:54 STATS: vdl.0 cache, locks:0
06.10 13:54:54 STATS: vdl.0 cache, locks:0
06.10 13:55:54 STATS: vdl.0 cache, locks:0
06.10 13:56:54 STATS: vdl.0 cache, locks:0
06.10 13:57:54 STATS: vdl.0 cache, locks:0
06.10 13:58:54 STATS: vdl.0 cache, locks:0
06.10 13:59:54 STATS: vdl.0 cache, locks:0
