27.09 20:00:17 STATS: vdl.0 cache, locks:0
27.09 20:01:17 STATS: vdl.0 cache, locks:0
27.09 20:02:17 STATS: vdl.0 cache, locks:0
27.09 20:03:17 STATS: vdl.0 cache, locks:0
27.09 20:04:17 STATS: vdl.0 cache, locks:0
27.09 20:05:17 STATS: vdl.0 cache, locks:0
27.09 20:06:17 STATS: vdl.0 cache, locks:0
27.09 20:07:17 STATS: vdl.0 cache, locks:0
27.09 20:08:17 STATS: vdl.0 cache, locks:0
27.09 20:09:17 STATS: vdl.0 cache, locks:0
27.09 20:10:17 STATS: vdl.0 cache, locks:0
27.09 20:11:17 STATS: vdl.0 cache, locks:0
27.09 20:12:17 STATS: vdl.0 cache, locks:0
27.09 20:13:17 STATS: vdl.0 cache, locks:0
27.09 20:14:17 STATS: vdl.0 cache, locks:0
27.09 20:15:17 STATS: vdl.0 cache, locks:0
27.09 20:16:17 STATS: vdl.0 cache, locks:0
27.09 20:17:17 STATS: vdl.0 cache, locks:0
27.09 20:18:17 STATS: vdl.0 cache, locks:0
27.09 20:19:17 STATS: vdl.0 cache, locks:0
27.09 20:20:17 STATS: vdl.0 cache, locks:0
27.09 20:21:17 STATS: vdl.0 cache, locks:0
27.09 20:22:17 STATS: vdl.0 cache, locks:0
27.09 20:23:17 STATS: vdl.0 cache, locks:0
27.09 20:24:17 STATS: vdl.0 cache, locks:0
27.09 20:25:17 STATS: vdl.0 cache, locks:0
27.09 20:26:17 STATS: vdl.0 cache, locks:0
27.09 20:27:17 STATS: vdl.0 cache, locks:0
27.09 20:28:17 STATS: vdl.0 cache, locks:0
27.09 20:29:17 STATS: vdl.0 cache, locks:0
27.09 20:30:17 STATS: vdl.0 cache, locks:0
27.09 20:31:17 STATS: vdl.0 cache, locks:0
27.09 20:32:17 STATS: vdl.0 cache, locks:0
27.09 20:33:17 STATS: vdl.0 cache, locks:0
27.09 20:34:17 STATS: vdl.0 cache, locks:0
27.09 20:35:17 STATS: vdl.0 cache, locks:0
27.09 20:36:17 STATS: vdl.0 cache, locks:0
27.09 20:37:17 STATS: vdl.0 cache, locks:0
27.09 20:37:32 STATS: vdl.0 cache connection, 335 calls, total 0.361060619354248 sec spent, avg 1.08 ms
27.09 20:38:17 STATS: vdl.0 cache, locks:2
27.09 20:39:17 STATS: vdl.0 cache, locks:2
27.09 20:40:17 STATS: vdl.0 cache, locks:2
27.09 20:41:05 STATS: vdl.0 cache connection, 349 calls, total 0.369778156280518 sec spent, avg 1.06 ms
27.09 20:41:17 STATS: vdl.0 cache, locks:0
27.09 20:42:17 STATS: vdl.0 cache, locks:0
27.09 20:43:17 STATS: vdl.0 cache, locks:0
27.09 20:44:17 STATS: vdl.0 cache, locks:0
27.09 20:45:17 STATS: vdl.0 cache, locks:0
27.09 20:46:17 STATS: vdl.0 cache, locks:0
27.09 20:47:17 STATS: vdl.0 cache, locks:0
27.09 20:48:17 STATS: vdl.0 cache, locks:0
27.09 20:49:17 STATS: vdl.0 cache, locks:0
27.09 20:50:17 STATS: vdl.0 cache, locks:0
27.09 20:51:17 STATS: vdl.0 cache, locks:0
27.09 20:52:17 STATS: vdl.0 cache, locks:0
27.09 20:53:17 STATS: vdl.0 cache, locks:0
27.09 20:54:17 STATS: vdl.0 cache, locks:0
27.09 20:55:17 STATS: vdl.0 cache, locks:0
27.09 20:56:17 STATS: vdl.0 cache, locks:0
27.09 20:57:17 STATS: vdl.0 cache, locks:0
27.09 20:58:17 STATS: vdl.0 cache, locks:0
27.09 20:59:17 STATS: vdl.0 cache, locks:0
