27.12 11:21:40 STATS: vdl.0 cache connection, 65 calls, total 0.0730125904083252 sec spent, avg 1.12 ms
27.12 11:21:49 STATS: vdl.0 cache, locks:2
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
27.12 11:22:49 STATS: vdl.0 cache, locks:0
