18.10 17:03:23 STATS: vdl.0 cache connection, 32 calls, total 0.0552570819854736 sec spent, avg 1.73 ms
18.10 17:03:38 STATS: vdl.0 cache, locks:2
18.10 17:04:23 STATS: vdl.0 cache connection, 50 calls, total 0.0741188526153564 sec spent, avg 1.48 ms
18.10 17:04:38 STATS: vdl.0 cache, locks:2
18.10 17:04:38 STATS: vdl.0 cache, locks:2
18.10 17:04:38 STATS: vdl.0 cache, locks:2
18.10 17:07:02 STATS: vdl.0 cache connection, 51 calls, total 0.0756556987762451 sec spent, avg 1.48 ms
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:07:38 STATS: vdl.0 cache, locks:0
18.10 17:31:39 STATS: vdl.0 cache, locks:0
18.10 17:32:39 STATS: vdl.0 cache, locks:0
18.10 17:33:39 STATS: vdl.0 cache, locks:0
18.10 17:34:39 STATS: vdl.0 cache, locks:0
18.10 17:35:39 STATS: vdl.0 cache, locks:0
18.10 17:36:39 STATS: vdl.0 cache, locks:0
18.10 17:37:39 STATS: vdl.0 cache, locks:0
18.10 17:38:39 STATS: vdl.0 cache, locks:0
18.10 17:39:39 STATS: vdl.0 cache, locks:0
18.10 17:40:39 STATS: vdl.0 cache, locks:0
18.10 17:41:39 STATS: vdl.0 cache, locks:0
18.10 17:42:39 STATS: vdl.0 cache, locks:0
18.10 17:43:39 STATS: vdl.0 cache, locks:0
18.10 17:44:39 STATS: vdl.0 cache, locks:0
18.10 17:45:39 STATS: vdl.0 cache, locks:0
18.10 17:46:39 STATS: vdl.0 cache, locks:0
18.10 17:47:39 STATS: vdl.0 cache, locks:0
18.10 17:48:39 STATS: vdl.0 cache, locks:0
18.10 17:49:39 STATS: vdl.0 cache, locks:0
18.10 17:50:39 STATS: vdl.0 cache, locks:0
18.10 17:51:39 STATS: vdl.0 cache, locks:0
18.10 17:52:39 STATS: vdl.0 cache, locks:0
18.10 17:53:39 STATS: vdl.0 cache, locks:0
18.10 17:54:39 STATS: vdl.0 cache, locks:0
18.10 17:55:39 STATS: vdl.0 cache, locks:0
18.10 17:56:39 STATS: vdl.0 cache, locks:0
18.10 17:57:39 STATS: vdl.0 cache, locks:0
18.10 17:58:39 STATS: vdl.0 cache, locks:0
18.10 17:59:39 STATS: vdl.0 cache, locks:0
