24.11 12:00:16 STATS: vdl.0 cache, locks:0
24.11 12:01:16 STATS: vdl.0 cache, locks:0
24.11 12:02:16 STATS: vdl.0 cache, locks:0
24.11 12:03:16 STATS: vdl.0 cache, locks:0
24.11 12:04:16 STATS: vdl.0 cache, locks:0
24.11 12:05:16 STATS: vdl.0 cache, locks:0
24.11 12:06:16 STATS: vdl.0 cache, locks:0
24.11 12:07:16 STATS: vdl.0 cache, locks:0
24.11 12:08:16 STATS: vdl.0 cache, locks:0
24.11 12:09:16 STATS: vdl.0 cache, locks:0
24.11 12:10:16 STATS: vdl.0 cache, locks:0
24.11 12:11:16 STATS: vdl.0 cache, locks:0
24.11 12:12:16 STATS: vdl.0 cache, locks:0
24.11 12:13:16 STATS: vdl.0 cache, locks:0
24.11 12:14:16 STATS: vdl.0 cache, locks:0
24.11 12:15:16 STATS: vdl.0 cache, locks:0
24.11 12:16:16 STATS: vdl.0 cache, locks:0
24.11 12:17:16 STATS: vdl.0 cache, locks:0
24.11 12:18:16 STATS: vdl.0 cache, locks:0
24.11 12:19:16 STATS: vdl.0 cache, locks:0
24.11 12:20:16 STATS: vdl.0 cache, locks:0
24.11 12:21:16 STATS: vdl.0 cache, locks:0
24.11 12:22:16 STATS: vdl.0 cache, locks:0
24.11 12:23:16 STATS: vdl.0 cache, locks:0
24.11 12:24:16 STATS: vdl.0 cache, locks:0
24.11 12:25:16 STATS: vdl.0 cache, locks:0
24.11 12:26:16 STATS: vdl.0 cache, locks:0
24.11 12:27:16 STATS: vdl.0 cache, locks:0
24.11 12:28:16 STATS: vdl.0 cache, locks:0
24.11 12:29:16 STATS: vdl.0 cache, locks:0
24.11 12:30:16 STATS: vdl.0 cache, locks:0
24.11 12:30:42 STATS: vdl.0 cache connection, 2132 calls, total 1.43120574951172 sec spent, avg 0.67 ms
24.11 12:31:16 STATS: vdl.0 cache, locks:2
24.11 12:32:16 STATS: vdl.0 cache, locks:2
24.11 12:33:16 STATS: vdl.0 cache, locks:2
24.11 12:34:16 STATS: vdl.0 cache, locks:2
24.11 12:35:16 STATS: vdl.0 cache, locks:2
24.11 12:36:16 STATS: vdl.0 cache, locks:2
24.11 12:37:16 STATS: vdl.0 cache, locks:2
24.11 12:38:16 STATS: vdl.0 cache, locks:2
24.11 12:39:16 STATS: vdl.0 cache, locks:2
24.11 12:40:16 STATS: vdl.0 cache, locks:2
24.11 12:40:17 STATS: vdl.0 cache connection, 2142 calls, total 1.43598651885986 sec spent, avg 0.67 ms
24.11 12:41:16 STATS: vdl.0 cache, locks:0
24.11 12:42:16 STATS: vdl.0 cache, locks:0
24.11 12:43:16 STATS: vdl.0 cache, locks:0
24.11 12:44:16 STATS: vdl.0 cache, locks:0
24.11 12:45:16 STATS: vdl.0 cache, locks:0
24.11 12:46:16 STATS: vdl.0 cache, locks:0
24.11 12:47:16 STATS: vdl.0 cache, locks:0
24.11 12:48:16 STATS: vdl.0 cache, locks:0
24.11 12:49:16 STATS: vdl.0 cache, locks:0
24.11 12:50:16 STATS: vdl.0 cache, locks:0
24.11 12:51:16 STATS: vdl.0 cache, locks:0
24.11 12:52:16 STATS: vdl.0 cache, locks:0
24.11 12:53:16 STATS: vdl.0 cache, locks:0
24.11 12:54:16 STATS: vdl.0 cache, locks:0
24.11 12:55:16 STATS: vdl.0 cache, locks:0
24.11 12:56:16 STATS: vdl.0 cache, locks:0
24.11 12:57:16 STATS: vdl.0 cache, locks:0
24.11 12:58:16 STATS: vdl.0 cache, locks:0
24.11 12:59:16 STATS: vdl.0 cache, locks:0
