12.10 10:00:29 STATS: vdl.0 cache, locks:0
12.10 10:01:29 STATS: vdl.0 cache, locks:0
12.10 10:01:30 STATS: vdl.0 cache connection, 75 calls, total 0.719362497329712 sec spent, avg 9.59 ms
12.10 10:02:29 STATS: vdl.0 cache, locks:0
12.10 10:03:29 STATS: vdl.0 cache, locks:0
12.10 10:04:29 STATS: vdl.0 cache, locks:0
12.10 10:05:29 STATS: vdl.0 cache, locks:0
12.10 10:06:29 STATS: vdl.0 cache, locks:0
12.10 10:07:29 STATS: vdl.0 cache, locks:0
12.10 10:08:29 STATS: vdl.0 cache, locks:0
12.10 10:09:29 STATS: vdl.0 cache, locks:0
12.10 10:10:29 STATS: vdl.0 cache, locks:0
12.10 10:11:29 STATS: vdl.0 cache, locks:0
12.10 10:12:29 STATS: vdl.0 cache, locks:0
12.10 10:13:29 STATS: vdl.0 cache, locks:0
12.10 10:14:29 STATS: vdl.0 cache, locks:0
12.10 10:15:29 STATS: vdl.0 cache, locks:0
12.10 10:16:29 STATS: vdl.0 cache, locks:0
12.10 10:17:29 STATS: vdl.0 cache, locks:0
12.10 10:18:29 STATS: vdl.0 cache, locks:0
12.10 10:19:29 STATS: vdl.0 cache, locks:0
12.10 10:20:29 STATS: vdl.0 cache, locks:0
12.10 10:21:29 STATS: vdl.0 cache, locks:0
12.10 10:22:30 STATS: vdl.0 cache, locks:0
12.10 10:23:30 STATS: vdl.0 cache, locks:0
12.10 10:24:30 STATS: vdl.0 cache, locks:0
12.10 10:25:30 STATS: vdl.0 cache, locks:0
12.10 10:26:30 STATS: vdl.0 cache, locks:0
12.10 10:27:30 STATS: vdl.0 cache, locks:0
12.10 10:28:30 STATS: vdl.0 cache, locks:0
12.10 10:29:30 STATS: vdl.0 cache, locks:0
12.10 10:30:30 STATS: vdl.0 cache, locks:0
12.10 10:31:30 STATS: vdl.0 cache, locks:0
12.10 10:31:30 STATS: vdl.0 cache connection, 76 calls, total 0.732210397720337 sec spent, avg 9.63 ms
12.10 10:32:30 STATS: vdl.0 cache, locks:0
12.10 10:33:30 STATS: vdl.0 cache, locks:0
12.10 10:34:30 STATS: vdl.0 cache, locks:0
12.10 10:35:30 STATS: vdl.0 cache, locks:0
12.10 10:36:30 STATS: vdl.0 cache, locks:0
12.10 10:37:30 STATS: vdl.0 cache, locks:0
12.10 10:38:30 STATS: vdl.0 cache, locks:0
12.10 10:39:30 STATS: vdl.0 cache, locks:0
12.10 10:40:30 STATS: vdl.0 cache, locks:0
12.10 10:41:30 STATS: vdl.0 cache, locks:0
12.10 10:42:30 STATS: vdl.0 cache, locks:0
12.10 10:43:30 STATS: vdl.0 cache, locks:0
12.10 10:44:30 STATS: vdl.0 cache, locks:0
12.10 10:45:30 STATS: vdl.0 cache, locks:0
12.10 10:46:30 STATS: vdl.0 cache, locks:0
12.10 10:47:30 STATS: vdl.0 cache, locks:0
12.10 10:48:30 STATS: vdl.0 cache, locks:0
12.10 10:49:30 STATS: vdl.0 cache, locks:0
12.10 10:50:30 STATS: vdl.0 cache, locks:0
12.10 10:51:30 STATS: vdl.0 cache, locks:0
12.10 10:52:30 STATS: vdl.0 cache, locks:0
12.10 10:53:30 STATS: vdl.0 cache, locks:0
12.10 10:54:30 STATS: vdl.0 cache, locks:0
12.10 10:55:30 STATS: vdl.0 cache, locks:0
12.10 10:56:30 STATS: vdl.0 cache, locks:0
12.10 10:57:30 STATS: vdl.0 cache, locks:0
12.10 10:58:30 STATS: vdl.0 cache, locks:0
12.10 10:59:30 STATS: vdl.0 cache, locks:0
