14.02 12:00:17 STATS: vdl.0 cache connection, 672 calls, total 0.573361158370972 sec spent, avg 0.85 ms
14.02 12:00:53 STATS: vdl.0 cache, locks:2
14.02 12:01:53 STATS: vdl.0 cache, locks:2
14.02 12:02:53 STATS: vdl.0 cache, locks:2
14.02 12:03:48 STATS: vdl.0 cache connection, 678 calls, total 0.579742908477783 sec spent, avg 0.86 ms
14.02 12:03:53 STATS: vdl.0 cache, locks:0
14.02 12:04:53 STATS: vdl.0 cache, locks:0
14.02 12:05:53 STATS: vdl.0 cache, locks:0
14.02 12:06:53 STATS: vdl.0 cache, locks:0
14.02 12:07:53 STATS: vdl.0 cache, locks:0
14.02 12:08:53 STATS: vdl.0 cache, locks:0
14.02 12:09:53 STATS: vdl.0 cache, locks:0
14.02 12:10:53 STATS: vdl.0 cache, locks:0
14.02 12:11:53 STATS: vdl.0 cache, locks:0
14.02 12:12:53 STATS: vdl.0 cache, locks:0
14.02 12:13:53 STATS: vdl.0 cache, locks:0
14.02 12:14:53 STATS: vdl.0 cache, locks:0
14.02 12:15:53 STATS: vdl.0 cache, locks:0
14.02 12:16:53 STATS: vdl.0 cache, locks:0
14.02 12:17:21 STATS: vdl.0 cache connection, 683 calls, total 0.583092927932739 sec spent, avg 0.85 ms
14.02 12:17:53 STATS: vdl.0 cache, locks:2
14.02 12:18:53 STATS: vdl.0 cache, locks:2
14.02 12:19:53 STATS: vdl.0 cache, locks:2
14.02 12:20:53 STATS: vdl.0 cache, locks:2
14.02 12:21:53 STATS: vdl.0 cache, locks:2
14.02 12:22:53 STATS: vdl.0 cache, locks:2
14.02 12:23:53 STATS: vdl.0 cache, locks:2
14.02 12:24:53 STATS: vdl.0 cache, locks:2
14.02 12:25:53 STATS: vdl.0 cache, locks:2
14.02 12:26:53 STATS: vdl.0 cache, locks:2
14.02 12:27:53 STATS: vdl.0 cache, locks:2
14.02 12:28:53 STATS: vdl.0 cache, locks:2
14.02 12:29:53 STATS: vdl.0 cache, locks:2
14.02 12:30:53 STATS: vdl.0 cache, locks:2
14.02 12:31:53 STATS: vdl.0 cache, locks:2
14.02 12:32:53 STATS: vdl.0 cache, locks:2
14.02 12:33:53 STATS: vdl.0 cache, locks:2
14.02 12:34:53 STATS: vdl.0 cache, locks:2
14.02 12:35:53 STATS: vdl.0 cache, locks:2
14.02 12:36:53 STATS: vdl.0 cache, locks:2
14.02 12:37:53 STATS: vdl.0 cache, locks:2
14.02 12:38:53 STATS: vdl.0 cache, locks:2
14.02 12:39:53 STATS: vdl.0 cache, locks:2
14.02 12:40:53 STATS: vdl.0 cache, locks:2
14.02 12:41:53 STATS: vdl.0 cache, locks:2
14.02 12:42:53 STATS: vdl.0 cache, locks:2
14.02 12:43:53 STATS: vdl.0 cache, locks:2
14.02 12:44:53 STATS: vdl.0 cache, locks:2
14.02 12:45:53 STATS: vdl.0 cache, locks:2
14.02 12:46:53 STATS: vdl.0 cache, locks:2
14.02 12:47:53 STATS: vdl.0 cache, locks:2
14.02 12:48:53 STATS: vdl.0 cache, locks:2
14.02 12:49:53 STATS: vdl.0 cache, locks:2
14.02 12:50:53 STATS: vdl.0 cache, locks:2
14.02 12:51:53 STATS: vdl.0 cache, locks:2
14.02 12:52:53 STATS: vdl.0 cache, locks:2
14.02 12:53:53 STATS: vdl.0 cache, locks:2
14.02 12:54:53 STATS: vdl.0 cache, locks:2
14.02 12:55:53 STATS: vdl.0 cache, locks:2
14.02 12:56:53 STATS: vdl.0 cache, locks:2
14.02 12:57:53 STATS: vdl.0 cache, locks:2
14.02 12:58:54 STATS: vdl.0 cache, locks:2
14.02 12:59:54 STATS: vdl.0 cache, locks:2
